episode,q_learning,sarsa
15548,-500.0,-465.0
15549,-324.0,-500.0
15550,-192.0,-353.0
15551,-318.0,-195.0
15552,-194.0,-349.0
15553,-458.0,-500.0
15554,-442.0,-260.0
15555,-212.0,-220.0
15556,-334.0,-240.0
15557,-179.0,-182.0
15558,-278.0,-295.0
15559,-341.0,-453.0
15560,-295.0,-264.0
15561,-350.0,-352.0
15562,-170.0,-216.0
15563,-294.0,-500.0
15564,-184.0,-491.0
15565,-224.0,-234.0
15566,-295.0,-247.0
15567,-473.0,-374.0
15568,-167.0,-500.0
15569,-391.0,-500.0
15570,-398.0,-500.0
15571,-464.0,-248.0
15572,-258.0,-290.0
15573,-160.0,-348.0
15574,-500.0,-226.0
15575,-286.0,-500.0
15576,-243.0,-219.0
15577,-293.0,-294.0
15578,-248.0,-344.0
15579,-302.0,-269.0
15580,-500.0,-487.0
15581,-265.0,-314.0
15582,-236.0,-337.0
15583,-457.0,-500.0
15584,-321.0,-298.0
15585,-345.0,-262.0
15586,-377.0,-230.0
15587,-227.0,-301.0
15588,-173.0,-239.0
15589,-500.0,-197.0
15590,-270.0,-357.0
15591,-185.0,-366.0
15592,-472.0,-317.0
15593,-500.0,-426.0
15594,-440.0,-196.0
15595,-459.0,-308.0
15596,-289.0,-396.0
15597,-217.0,-424.0
15598,-500.0,-373.0
15599,-215.0,-500.0
15600,-332.0,-399.0
15601,-395.0,-438.0
15602,-483.0,-310.0
15603,-258.0,-396.0
15604,-341.0,-500.0
15605,-474.0,-380.0
15606,-408.0,-336.0
15607,-319.0,-246.0
15608,-339.0,-306.0
15609,-358.0,-210.0
15610,-255.0,-266.0
15611,-325.0,-486.0
15612,-197.0,-433.0
15613,-500.0,-235.0
15614,-288.0,-312.0
15615,-317.0,-248.0
15616,-279.0,-450.0
15617,-436.0,-184.0
15618,-468.0,-278.0
15619,-373.0,-356.0
15620,-207.0,-233.0
15621,-500.0,-277.0
15622,-304.0,-262.0
15623,-500.0,-342.0
15624,-175.0,-371.0
15625,-334.0,-263.0
15626,-462.0,-303.0
15627,-500.0,-369.0
15628,-286.0,-371.0
15629,-368.0,-500.0
15630,-411.0,-320.0
15631,-265.0,-181.0
15632,-280.0,-261.0
15633,-389.0,-216.0
15634,-321.0,-225.0
15635,-304.0,-500.0
15636,-278.0,-309.0
15637,-345.0,-489.0
15638,-318.0,-443.0
15639,-412.0,-406.0
15640,-500.0,-500.0
15641,-331.0,-289.0
15642,-207.0,-197.0
15643,-347.0,-405.0
15644,-432.0,-208.0
15645,-442.0,-411.0
15646,-449.0,-407.0
15647,-361.0,-211.0
15648,-254.0,-272.0
15649,-428.0,-255.0
15650,-303.0,-406.0
15651,-500.0,-410.0
15652,-282.0,-248.0
15653,-295.0,-467.0
15654,-340.0,-402.0
15655,-268.0,-181.0
15656,-417.0,-477.0
15657,-500.0,-247.0
15658,-208.0,-393.0
15659,-452.0,-313.0
15660,-497.0,-199.0
15661,-280.0,-385.0
15662,-500.0,-269.0
15663,-344.0,-492.0
15664,-307.0,-313.0
15665,-356.0,-500.0
15666,-298.0,-215.0
15667,-440.0,-268.0
15668,-351.0,-500.0
15669,-226.0,-500.0
15670,-248.0,-163.0
15671,-267.0,-278.0
15672,-243.0,-353.0
15673,-446.0,-318.0
15674,-242.0,-285.0
15675,-500.0,-500.0
15676,-365.0,-331.0
15677,-360.0,-282.0
15678,-500.0,-256.0
15679,-336.0,-243.0
15680,-457.0,-493.0
15681,-500.0,-310.0
15682,-500.0,-146.0
15683,-394.0,-161.0
15684,-303.0,-339.0
15685,-500.0,-228.0
15686,-362.0,-301.0
15687,-463.0,-282.0
15688,-342.0,-193.0
15689,-256.0,-240.0
15690,-405.0,-226.0
15691,-375.0,-316.0
15692,-292.0,-248.0
15693,-462.0,-303.0
15694,-392.0,-295.0
15695,-354.0,-323.0
15696,-361.0,-282.0
15697,-362.0,-339.0
15698,-403.0,-190.0
15699,-282.0,-282.0
15700,-475.0,-453.0
15701,-310.0,-333.0
15702,-347.0,-415.0
15703,-170.0,-248.0
15704,-314.0,-250.0
15705,-270.0,-241.0
15706,-285.0,-264.0
15707,-328.0,-225.0
15708,-498.0,-264.0
15709,-500.0,-305.0
15710,-251.0,-482.0
15711,-331.0,-216.0
15712,-495.0,-288.0
15713,-485.0,-291.0
15714,-221.0,-245.0
15715,-267.0,-500.0
15716,-358.0,-367.0
15717,-356.0,-335.0
15718,-395.0,-386.0
15719,-386.0,-500.0
15720,-500.0,-190.0
15721,-236.0,-383.0
15722,-291.0,-331.0
15723,-311.0,-320.0
15724,-364.0,-231.0
15725,-399.0,-258.0
15726,-231.0,-319.0
15727,-419.0,-269.0
15728,-295.0,-258.0
15729,-403.0,-327.0
15730,-395.0,-286.0
15731,-289.0,-174.0
15732,-420.0,-333.0
15733,-202.0,-293.0
15734,-500.0,-356.0
15735,-474.0,-289.0
15736,-327.0,-500.0
15737,-423.0,-208.0
15738,-425.0,-225.0
15739,-266.0,-212.0
15740,-500.0,-315.0
15741,-294.0,-156.0
15742,-500.0,-248.0
15743,-293.0,-212.0
15744,-264.0,-189.0
15745,-198.0,-187.0
15746,-225.0,-272.0
15747,-500.0,-500.0
15748,-292.0,-247.0
15749,-224.0,-300.0
15750,-349.0,-226.0
15751,-226.0,-337.0
15752,-500.0,-206.0
15753,-276.0,-263.0
15754,-461.0,-355.0
15755,-191.0,-309.0
15756,-403.0,-183.0
15757,-490.0,-234.0
15758,-308.0,-220.0
15759,-235.0,-500.0
15760,-500.0,-227.0
15761,-500.0,-290.0
15762,-259.0,-471.0
15763,-326.0,-500.0
15764,-174.0,-158.0
15765,-373.0,-229.0
15766,-225.0,-370.0
15767,-350.0,-195.0
15768,-300.0,-228.0
15769,-255.0,-472.0
15770,-419.0,-221.0
15771,-221.0,-410.0
15772,-346.0,-171.0
15773,-206.0,-329.0
15774,-500.0,-264.0
15775,-343.0,-500.0
15776,-251.0,-428.0
15777,-417.0,-258.0
15778,-358.0,-303.0
15779,-412.0,-426.0
15780,-479.0,-271.0
15781,-205.0,-392.0
15782,-249.0,-343.0
15783,-500.0,-347.0
15784,-308.0,-444.0
15785,-379.0,-239.0
15786,-249.0,-500.0
15787,-500.0,-234.0
15788,-418.0,-298.0
15789,-244.0,-304.0
15790,-218.0,-327.0
15791,-192.0,-243.0
15792,-500.0,-200.0
15793,-500.0,-500.0
15794,-343.0,-500.0
15795,-274.0,-287.0
15796,-327.0,-369.0
15797,-176.0,-293.0
15798,-289.0,-209.0
15799,-456.0,-338.0
15800,-409.0,-362.0
15801,-331.0,-272.0
15802,-297.0,-500.0
15803,-236.0,-232.0
15804,-500.0,-183.0
15805,-348.0,-209.0
15806,-416.0,-243.0
15807,-460.0,-404.0
15808,-500.0,-241.0
15809,-314.0,-178.0
15810,-335.0,-355.0
15811,-329.0,-367.0
15812,-312.0,-378.0
15813,-237.0,-500.0
15814,-292.0,-188.0
15815,-500.0,-453.0
15816,-307.0,-315.0
15817,-278.0,-340.0
15818,-500.0,-325.0
15819,-375.0,-213.0
15820,-338.0,-258.0
15821,-467.0,-303.0
15822,-235.0,-239.0
15823,-290.0,-296.0
15824,-368.0,-500.0
15825,-347.0,-279.0
15826,-341.0,-236.0
15827,-241.0,-461.0
15828,-159.0,-257.0
15829,-381.0,-317.0
15830,-399.0,-177.0
15831,-352.0,-169.0
15832,-190.0,-232.0
15833,-235.0,-398.0
15834,-344.0,-277.0
15835,-500.0,-229.0
15836,-249.0,-399.0
15837,-362.0,-248.0
15838,-500.0,-338.0
15839,-248.0,-259.0
15840,-219.0,-258.0
15841,-224.0,-315.0
15842,-167.0,-326.0
15843,-183.0,-255.0
15844,-222.0,-266.0
15845,-292.0,-232.0
15846,-500.0,-141.0
15847,-395.0,-500.0
15848,-500.0,-316.0
15849,-500.0,-228.0
15850,-264.0,-262.0
15851,-311.0,-355.0
15852,-500.0,-238.0
15853,-134.0,-386.0
15854,-500.0,-269.0
15855,-229.0,-245.0
15856,-253.0,-357.0
15857,-407.0,-391.0
15858,-200.0,-181.0
15859,-466.0,-316.0
15860,-302.0,-500.0
15861,-476.0,-354.0
15862,-261.0,-246.0
15863,-290.0,-298.0
15864,-218.0,-252.0
15865,-352.0,-257.0
15866,-244.0,-249.0
15867,-237.0,-197.0
15868,-500.0,-238.0
15869,-216.0,-251.0
15870,-500.0,-258.0
15871,-206.0,-256.0
15872,-305.0,-409.0
15873,-482.0,-206.0
15874,-368.0,-223.0
15875,-437.0,-163.0
15876,-500.0,-234.0
15877,-315.0,-254.0
15878,-500.0,-268.0
15879,-500.0,-500.0
15880,-471.0,-361.0
15881,-421.0,-225.0
15882,-189.0,-236.0
15883,-249.0,-441.0
15884,-239.0,-283.0
15885,-335.0,-500.0
15886,-245.0,-350.0
15887,-390.0,-336.0
15888,-332.0,-265.0
15889,-130.0,-289.0
15890,-224.0,-304.0
15891,-498.0,-337.0
15892,-197.0,-214.0
15893,-428.0,-134.0
15894,-500.0,-362.0
15895,-312.0,-265.0
15896,-300.0,-159.0
15897,-462.0,-256.0
15898,-441.0,-185.0
15899,-289.0,-440.0
15900,-336.0,-284.0
15901,-470.0,-500.0
15902,-356.0,-296.0
15903,-329.0,-500.0
15904,-398.0,-376.0
15905,-291.0,-500.0
15906,-372.0,-315.0
15907,-500.0,-206.0
15908,-181.0,-500.0
15909,-285.0,-184.0
15910,-275.0,-307.0
15911,-297.0,-248.0
15912,-319.0,-299.0
15913,-500.0,-288.0
15914,-388.0,-385.0
15915,-238.0,-202.0
15916,-258.0,-255.0
15917,-264.0,-220.0
15918,-394.0,-245.0
15919,-217.0,-468.0
15920,-500.0,-283.0
15921,-244.0,-362.0
15922,-500.0,-308.0
15923,-178.0,-274.0
15924,-272.0,-152.0
15925,-291.0,-142.0
15926,-500.0,-277.0
15927,-266.0,-189.0
15928,-227.0,-199.0
15929,-444.0,-236.0
15930,-223.0,-234.0
15931,-290.0,-258.0
15932,-500.0,-365.0
15933,-276.0,-409.0
15934,-245.0,-327.0
15935,-325.0,-246.0
15936,-262.0,-210.0
15937,-443.0,-309.0
15938,-231.0,-392.0
15939,-268.0,-331.0
15940,-500.0,-217.0
15941,-208.0,-432.0
15942,-384.0,-214.0
15943,-332.0,-244.0
15944,-208.0,-381.0
15945,-266.0,-338.0
15946,-232.0,-337.0
15947,-500.0,-490.0
15948,-500.0,-232.0
15949,-409.0,-500.0
15950,-285.0,-249.0
15951,-319.0,-337.0
15952,-321.0,-460.0
15953,-130.0,-283.0
15954,-163.0,-310.0
15955,-500.0,-381.0
15956,-234.0,-403.0
15957,-289.0,-416.0
15958,-442.0,-219.0
15959,-174.0,-251.0
15960,-339.0,-337.0
15961,-309.0,-500.0
15962,-251.0,-202.0
15963,-253.0,-216.0
15964,-500.0,-390.0
15965,-264.0,-491.0
15966,-500.0,-223.0
15967,-193.0,-249.0
15968,-291.0,-357.0
15969,-381.0,-296.0
15970,-353.0,-205.0
15971,-212.0,-452.0
15972,-461.0,-500.0
15973,-323.0,-186.0
15974,-207.0,-244.0
15975,-218.0,-499.0
15976,-350.0,-156.0
15977,-378.0,-243.0
15978,-500.0,-377.0
15979,-336.0,-328.0
15980,-279.0,-269.0
15981,-245.0,-210.0
15982,-500.0,-378.0
15983,-351.0,-408.0
15984,-210.0,-220.0
15985,-318.0,-352.0
15986,-206.0,-381.0
15987,-440.0,-413.0
15988,-500.0,-205.0
15989,-500.0,-226.0
15990,-228.0,-179.0
15991,-230.0,-397.0
15992,-402.0,-290.0
15993,-363.0,-267.0
15994,-170.0,-500.0
15995,-500.0,-230.0
15996,-331.0,-261.0
15997,-286.0,-329.0
15998,-230.0,-144.0
15999,-236.0,-458.0
16000,-415.0,-267.0
16001,-471.0,-199.0
16002,-500.0,-254.0
16003,-457.0,-333.0
16004,-246.0,-297.0
16005,-488.0,-276.0
16006,-345.0,-416.0
16007,-500.0,-322.0
16008,-500.0,-348.0
16009,-243.0,-202.0
16010,-446.0,-211.0
16011,-289.0,-258.0
16012,-276.0,-410.0
16013,-486.0,-219.0
16014,-255.0,-402.0
16015,-236.0,-500.0
16016,-388.0,-274.0
16017,-451.0,-251.0
16018,-239.0,-313.0
16019,-286.0,-222.0
16020,-464.0,-297.0
16021,-352.0,-206.0
16022,-339.0,-311.0
16023,-216.0,-335.0
16024,-324.0,-291.0
16025,-274.0,-327.0
16026,-334.0,-219.0
16027,-226.0,-270.0
16028,-500.0,-273.0
16029,-412.0,-227.0
16030,-416.0,-200.0
16031,-319.0,-299.0
16032,-263.0,-399.0
16033,-388.0,-290.0
16034,-345.0,-189.0
16035,-453.0,-298.0
16036,-457.0,-343.0
16037,-369.0,-320.0
16038,-407.0,-304.0
16039,-250.0,-231.0
16040,-500.0,-179.0
16041,-276.0,-256.0
16042,-456.0,-203.0
16043,-500.0,-275.0
16044,-278.0,-298.0
16045,-214.0,-251.0
16046,-500.0,-359.0
16047,-336.0,-251.0
16048,-357.0,-315.0
16049,-496.0,-386.0
16050,-207.0,-348.0
16051,-227.0,-383.0
16052,-382.0,-324.0
16053,-346.0,-318.0
16054,-325.0,-500.0
16055,-423.0,-317.0
16056,-231.0,-199.0
16057,-287.0,-472.0
16058,-310.0,-319.0
16059,-412.0,-298.0
16060,-343.0,-405.0
16061,-368.0,-234.0
16062,-196.0,-366.0
16063,-308.0,-290.0
16064,-199.0,-500.0
16065,-364.0,-299.0
16066,-213.0,-279.0
16067,-432.0,-276.0
16068,-281.0,-371.0
16069,-500.0,-307.0
16070,-406.0,-212.0
16071,-454.0,-309.0
16072,-292.0,-226.0
16073,-162.0,-342.0
16074,-157.0,-198.0
16075,-500.0,-434.0
16076,-465.0,-133.0
16077,-142.0,-487.0
16078,-323.0,-346.0
16079,-368.0,-216.0
16080,-426.0,-361.0
16081,-500.0,-295.0
16082,-404.0,-327.0
16083,-423.0,-493.0
16084,-211.0,-426.0
16085,-440.0,-405.0
16086,-272.0,-394.0
16087,-157.0,-342.0
16088,-248.0,-444.0
16089,-254.0,-353.0
16090,-280.0,-266.0
16091,-329.0,-250.0
16092,-338.0,-330.0
16093,-500.0,-418.0
16094,-267.0,-331.0
16095,-231.0,-371.0
16096,-367.0,-459.0
16097,-334.0,-345.0
16098,-455.0,-242.0
16099,-201.0,-238.0
16100,-276.0,-292.0
16101,-477.0,-500.0
16102,-417.0,-304.0
16103,-372.0,-216.0
16104,-500.0,-265.0
16105,-258.0,-300.0
16106,-424.0,-324.0
16107,-191.0,-188.0
16108,-253.0,-500.0
16109,-330.0,-203.0
16110,-329.0,-352.0
16111,-330.0,-331.0
16112,-500.0,-256.0
16113,-357.0,-301.0
16114,-500.0,-194.0
16115,-360.0,-172.0
16116,-500.0,-184.0
16117,-257.0,-299.0
16118,-445.0,-500.0
16119,-400.0,-386.0
16120,-272.0,-291.0
16121,-452.0,-366.0
16122,-500.0,-303.0
16123,-391.0,-424.0
16124,-260.0,-419.0
16125,-317.0,-322.0
16126,-259.0,-485.0
16127,-361.0,-500.0
16128,-348.0,-223.0
16129,-159.0,-382.0
16130,-170.0,-444.0
16131,-238.0,-218.0
16132,-182.0,-260.0
16133,-290.0,-217.0
16134,-191.0,-290.0
16135,-281.0,-170.0
16136,-276.0,-276.0
16137,-500.0,-290.0
16138,-258.0,-273.0
16139,-420.0,-201.0
16140,-500.0,-500.0
16141,-153.0,-483.0
16142,-324.0,-237.0
16143,-372.0,-206.0
16144,-168.0,-500.0
16145,-422.0,-290.0
16146,-319.0,-320.0
16147,-275.0,-253.0
16148,-225.0,-429.0
16149,-314.0,-257.0
16150,-443.0,-205.0
16151,-499.0,-288.0
16152,-319.0,-291.0
16153,-355.0,-304.0
16154,-211.0,-191.0
16155,-321.0,-315.0
16156,-278.0,-279.0
16157,-437.0,-290.0
16158,-239.0,-205.0
16159,-434.0,-420.0
16160,-478.0,-408.0
16161,-426.0,-406.0
16162,-194.0,-261.0
16163,-153.0,-256.0
16164,-236.0,-350.0
16165,-157.0,-447.0
16166,-282.0,-251.0
16167,-204.0,-253.0
16168,-224.0,-363.0
16169,-307.0,-322.0
16170,-136.0,-500.0
16171,-180.0,-305.0
16172,-283.0,-238.0
16173,-473.0,-366.0
16174,-218.0,-247.0
16175,-262.0,-243.0
16176,-304.0,-248.0
16177,-406.0,-427.0
16178,-500.0,-185.0
16179,-221.0,-307.0
16180,-294.0,-463.0
16181,-500.0,-287.0
16182,-263.0,-267.0
16183,-413.0,-322.0
16184,-234.0,-281.0
16185,-496.0,-305.0
16186,-227.0,-386.0
16187,-339.0,-296.0
16188,-221.0,-357.0
16189,-214.0,-288.0
16190,-472.0,-270.0
16191,-267.0,-269.0
16192,-384.0,-365.0
16193,-208.0,-471.0
16194,-269.0,-305.0
16195,-280.0,-213.0
16196,-208.0,-304.0
16197,-418.0,-300.0
16198,-245.0,-400.0
16199,-218.0,-457.0
16200,-389.0,-263.0
16201,-254.0,-185.0
16202,-299.0,-224.0
16203,-397.0,-414.0
16204,-354.0,-251.0
16205,-500.0,-390.0
16206,-312.0,-374.0
16207,-195.0,-270.0
16208,-221.0,-496.0
16209,-168.0,-333.0
16210,-500.0,-500.0
16211,-257.0,-409.0
16212,-257.0,-489.0
16213,-208.0,-301.0
16214,-454.0,-334.0
16215,-261.0,-305.0
16216,-189.0,-342.0
16217,-308.0,-268.0
16218,-472.0,-289.0
16219,-244.0,-448.0
16220,-366.0,-500.0
16221,-219.0,-285.0
16222,-223.0,-468.0
16223,-164.0,-214.0
16224,-318.0,-197.0
16225,-207.0,-218.0
16226,-500.0,-246.0
16227,-278.0,-310.0
16228,-500.0,-434.0
16229,-441.0,-267.0
16230,-287.0,-287.0
16231,-434.0,-425.0
16232,-373.0,-382.0
16233,-500.0,-231.0
16234,-307.0,-408.0
16235,-188.0,-258.0
16236,-337.0,-343.0
16237,-258.0,-368.0
16238,-331.0,-490.0
16239,-500.0,-383.0
16240,-203.0,-328.0
16241,-359.0,-351.0
16242,-229.0,-210.0
16243,-282.0,-288.0
16244,-214.0,-472.0
16245,-288.0,-286.0
16246,-230.0,-500.0
16247,-500.0,-430.0
16248,-225.0,-279.0
16249,-211.0,-243.0
16250,-217.0,-240.0
16251,-160.0,-312.0
16252,-225.0,-482.0
16253,-286.0,-289.0
16254,-235.0,-271.0
16255,-228.0,-345.0
16256,-407.0,-213.0
16257,-401.0,-336.0
16258,-435.0,-255.0
16259,-332.0,-255.0
16260,-295.0,-357.0
16261,-402.0,-276.0
16262,-243.0,-207.0
16263,-240.0,-337.0
16264,-471.0,-305.0
16265,-186.0,-310.0
16266,-307.0,-349.0
16267,-183.0,-196.0
16268,-241.0,-494.0
16269,-500.0,-500.0
16270,-429.0,-207.0
16271,-200.0,-346.0
16272,-353.0,-372.0
16273,-349.0,-421.0
16274,-145.0,-306.0
16275,-436.0,-417.0
16276,-265.0,-200.0
16277,-290.0,-212.0
16278,-301.0,-271.0
16279,-168.0,-271.0
16280,-201.0,-235.0
16281,-500.0,-249.0
16282,-277.0,-256.0
16283,-238.0,-289.0
16284,-340.0,-282.0
16285,-334.0,-297.0
16286,-270.0,-269.0
16287,-296.0,-500.0
16288,-308.0,-257.0
16289,-244.0,-306.0
16290,-260.0,-192.0
16291,-178.0,-487.0
16292,-275.0,-358.0
16293,-240.0,-315.0
16294,-166.0,-237.0
16295,-226.0,-277.0
16296,-215.0,-393.0
16297,-313.0,-384.0
16298,-500.0,-155.0
16299,-376.0,-220.0
16300,-381.0,-167.0
16301,-314.0,-257.0
16302,-249.0,-174.0
16303,-446.0,-442.0
16304,-255.0,-410.0
16305,-176.0,-352.0
16306,-391.0,-237.0
16307,-249.0,-500.0
16308,-219.0,-249.0
16309,-272.0,-500.0
16310,-386.0,-441.0
16311,-243.0,-332.0
16312,-194.0,-384.0
16313,-470.0,-236.0
16314,-255.0,-144.0
16315,-244.0,-419.0
16316,-197.0,-300.0
16317,-287.0,-206.0
16318,-368.0,-500.0
16319,-235.0,-416.0
16320,-247.0,-217.0
16321,-370.0,-283.0
16322,-307.0,-401.0
16323,-209.0,-387.0
16324,-285.0,-199.0
16325,-371.0,-219.0
16326,-200.0,-500.0
16327,-261.0,-500.0
16328,-181.0,-323.0
16329,-500.0,-299.0
16330,-261.0,-330.0
16331,-360.0,-272.0
16332,-415.0,-292.0
16333,-183.0,-153.0
16334,-442.0,-356.0
16335,-340.0,-239.0
16336,-227.0,-427.0
16337,-223.0,-400.0
16338,-329.0,-364.0
16339,-500.0,-333.0
16340,-366.0,-500.0
16341,-185.0,-379.0
16342,-500.0,-226.0
16343,-304.0,-193.0
16344,-277.0,-365.0
16345,-192.0,-154.0
16346,-373.0,-277.0
16347,-454.0,-500.0
16348,-287.0,-349.0
16349,-269.0,-168.0
16350,-188.0,-201.0
16351,-430.0,-275.0
16352,-280.0,-211.0
16353,-386.0,-355.0
16354,-432.0,-380.0
16355,-301.0,-322.0
16356,-298.0,-233.0
16357,-233.0,-500.0
16358,-159.0,-500.0
16359,-333.0,-256.0
16360,-311.0,-260.0
16361,-500.0,-460.0
16362,-500.0,-260.0
16363,-178.0,-353.0
16364,-314.0,-206.0
16365,-214.0,-403.0
16366,-225.0,-220.0
16367,-500.0,-253.0
16368,-383.0,-280.0
16369,-263.0,-382.0
16370,-258.0,-285.0
16371,-500.0,-175.0
16372,-214.0,-192.0
16373,-228.0,-487.0
16374,-299.0,-416.0
16375,-245.0,-225.0
16376,-500.0,-273.0
16377,-279.0,-343.0
16378,-305.0,-288.0
16379,-345.0,-318.0
16380,-360.0,-259.0
16381,-356.0,-214.0
16382,-372.0,-500.0
16383,-286.0,-416.0
16384,-252.0,-356.0
16385,-336.0,-252.0
16386,-386.0,-441.0
16387,-181.0,-287.0
16388,-500.0,-210.0
16389,-290.0,-200.0
16390,-500.0,-500.0
16391,-343.0,-238.0
16392,-204.0,-145.0
16393,-339.0,-184.0
16394,-151.0,-351.0
16395,-350.0,-456.0
16396,-417.0,-208.0
16397,-201.0,-263.0
16398,-223.0,-267.0
16399,-276.0,-355.0
16400,-500.0,-243.0
16401,-218.0,-287.0
16402,-174.0,-237.0
16403,-497.0,-277.0
16404,-472.0,-261.0
16405,-396.0,-270.0
16406,-224.0,-413.0
16407,-389.0,-288.0
16408,-202.0,-500.0
16409,-174.0,-217.0
16410,-184.0,-286.0
16411,-202.0,-323.0
16412,-259.0,-500.0
16413,-279.0,-214.0
16414,-452.0,-312.0
16415,-368.0,-419.0
16416,-235.0,-256.0
16417,-211.0,-364.0
16418,-341.0,-449.0
16419,-363.0,-317.0
16420,-236.0,-288.0
16421,-163.0,-132.0
16422,-169.0,-204.0
16423,-279.0,-500.0
16424,-253.0,-286.0
16425,-282.0,-208.0
16426,-385.0,-314.0
16427,-276.0,-406.0
16428,-268.0,-279.0
16429,-297.0,-216.0
16430,-434.0,-500.0
16431,-425.0,-404.0
16432,-348.0,-209.0
16433,-467.0,-237.0
16434,-330.0,-289.0
16435,-413.0,-498.0
16436,-249.0,-439.0
16437,-216.0,-349.0
16438,-335.0,-222.0
16439,-291.0,-222.0
16440,-500.0,-456.0
16441,-266.0,-500.0
16442,-184.0,-196.0
16443,-500.0,-272.0
16444,-256.0,-308.0
16445,-311.0,-253.0
16446,-220.0,-250.0
16447,-260.0,-336.0
16448,-500.0,-189.0
16449,-249.0,-191.0
16450,-227.0,-500.0
16451,-500.0,-294.0
16452,-438.0,-249.0
16453,-500.0,-318.0
16454,-230.0,-260.0
16455,-252.0,-204.0
16456,-287.0,-203.0
16457,-315.0,-307.0
16458,-418.0,-212.0
16459,-220.0,-342.0
16460,-211.0,-330.0
16461,-358.0,-231.0
16462,-302.0,-424.0
16463,-140.0,-276.0
16464,-206.0,-291.0
16465,-500.0,-350.0
16466,-444.0,-275.0
16467,-229.0,-320.0
16468,-500.0,-441.0
16469,-327.0,-328.0
16470,-251.0,-223.0
16471,-359.0,-347.0
16472,-259.0,-307.0
16473,-500.0,-420.0
16474,-282.0,-184.0
16475,-324.0,-334.0
16476,-272.0,-292.0
16477,-500.0,-182.0
16478,-327.0,-147.0
16479,-233.0,-159.0
16480,-227.0,-298.0
16481,-286.0,-393.0
16482,-320.0,-428.0
16483,-500.0,-240.0
16484,-307.0,-145.0
16485,-200.0,-500.0
16486,-500.0,-228.0
16487,-487.0,-500.0
16488,-500.0,-288.0
16489,-175.0,-245.0
16490,-349.0,-300.0
16491,-343.0,-315.0
16492,-266.0,-226.0
16493,-398.0,-273.0
16494,-188.0,-206.0
16495,-204.0,-367.0
16496,-500.0,-249.0
16497,-254.0,-368.0
16498,-299.0,-400.0
16499,-334.0,-361.0
16500,-300.0,-205.0
16501,-266.0,-228.0
16502,-159.0,-443.0
16503,-170.0,-171.0
16504,-411.0,-310.0
16505,-427.0,-176.0
16506,-183.0,-227.0
16507,-267.0,-439.0
16508,-344.0,-309.0
16509,-226.0,-212.0
16510,-181.0,-236.0
16511,-197.0,-451.0
16512,-193.0,-211.0
16513,-185.0,-320.0
16514,-398.0,-500.0
16515,-402.0,-249.0
16516,-354.0,-365.0
16517,-219.0,-288.0
16518,-453.0,-258.0
16519,-250.0,-344.0
16520,-180.0,-221.0
16521,-285.0,-500.0
16522,-234.0,-203.0
16523,-175.0,-480.0
16524,-329.0,-242.0
16525,-311.0,-214.0
16526,-343.0,-231.0
16527,-137.0,-213.0
16528,-353.0,-232.0
16529,-163.0,-320.0
16530,-178.0,-280.0
16531,-326.0,-500.0
16532,-244.0,-282.0
16533,-374.0,-310.0
16534,-304.0,-500.0
16535,-386.0,-310.0
16536,-500.0,-305.0
16537,-500.0,-336.0
16538,-307.0,-500.0
16539,-212.0,-266.0
16540,-252.0,-274.0
16541,-458.0,-272.0
16542,-440.0,-206.0
16543,-215.0,-500.0
16544,-237.0,-500.0
16545,-452.0,-416.0
16546,-245.0,-265.0
16547,-500.0,-360.0
16548,-169.0,-253.0
16549,-230.0,-478.0
16550,-237.0,-307.0
16551,-260.0,-208.0
16552,-154.0,-299.0
16553,-185.0,-261.0
16554,-199.0,-164.0
16555,-253.0,-215.0
16556,-386.0,-332.0
16557,-188.0,-297.0
16558,-500.0,-240.0
16559,-455.0,-240.0
16560,-266.0,-328.0
16561,-197.0,-261.0
16562,-239.0,-207.0
16563,-310.0,-406.0
16564,-243.0,-166.0
16565,-360.0,-213.0
16566,-194.0,-213.0
16567,-199.0,-196.0
16568,-218.0,-218.0
16569,-254.0,-212.0
16570,-274.0,-385.0
16571,-291.0,-247.0
16572,-260.0,-202.0
16573,-316.0,-265.0
16574,-222.0,-346.0
16575,-168.0,-288.0
16576,-376.0,-183.0
16577,-473.0,-237.0
16578,-261.0,-155.0
16579,-492.0,-441.0
16580,-195.0,-226.0
16581,-236.0,-325.0
16582,-500.0,-393.0
16583,-193.0,-341.0
16584,-500.0,-251.0
16585,-241.0,-228.0
16586,-296.0,-251.0
16587,-262.0,-344.0
16588,-273.0,-314.0
16589,-248.0,-261.0
16590,-309.0,-361.0
16591,-216.0,-334.0
16592,-208.0,-351.0
16593,-173.0,-274.0
16594,-273.0,-365.0
16595,-232.0,-310.0
16596,-238.0,-201.0
16597,-314.0,-266.0
16598,-288.0,-319.0
16599,-189.0,-231.0
16600,-468.0,-189.0
16601,-174.0,-195.0
16602,-207.0,-427.0
16603,-195.0,-250.0
16604,-188.0,-250.0
16605,-197.0,-279.0
16606,-272.0,-260.0
16607,-447.0,-256.0
16608,-407.0,-200.0
16609,-237.0,-362.0
16610,-397.0,-241.0
16611,-392.0,-292.0
16612,-148.0,-255.0
16613,-331.0,-300.0
16614,-500.0,-406.0
16615,-282.0,-369.0
16616,-171.0,-219.0
16617,-254.0,-195.0
16618,-290.0,-203.0
16619,-377.0,-259.0
16620,-334.0,-324.0
16621,-199.0,-240.0
16622,-315.0,-319.0
