episode,mean,ci_lower,ci_upper,std
393,-118.2,-129.94576323427114,-106.45423676572887,23.209768058585446
394,-125.8,-135.64814131137896,-115.95185868862103,19.46004453574897
395,-123.73333333333333,-135.434336954739,-112.03232971192769,23.121322530416712
396,-131.8,-142.68571758263502,-120.914282417365,21.510307606664608
397,-130.66666666666666,-144.03261699382813,-117.30071633950517,26.411277052720404
398,-132.86666666666667,-143.43834564050644,-122.29498769282691,20.889763575067626
399,-127.93333333333334,-145.4206800596359,-110.44598660703075,34.5552054287371
400,-142.73333333333332,-169.42035928589297,-116.04630738077367,52.733881160239115
401,-135.06666666666666,-147.00457623489757,-123.12875709843576,23.589451503208423
402,-137.2,-153.64137704965398,-120.758622950346,32.48835688878915
403,-126.6,-138.23564472930772,-114.96435527069227,22.992172581119863
404,-137.2,-159.14359839224187,-115.25640160775812,43.36081180051868
405,-130.6,-146.39370329663763,-114.80629670336236,31.208545838172814
406,-118.6,-129.8218249575449,-107.37817504245508,22.17445978297254
407,-120.46666666666667,-132.28873889963333,-108.64459443370001,23.360555548949506
408,-129.26666666666668,-142.57218670633165,-115.96114662700171,26.291866084822168
409,-132.06666666666666,-147.74390790545797,-116.38942542787534,30.97841542465047
410,-129.53333333333333,-143.14635030212438,-115.9203163645423,26.899483679472777
411,-127.66666666666667,-144.1303209840253,-111.20301234930804,32.532377035125414
412,-133.33333333333334,-146.72863183414793,-119.93803483251874,26.46926939343476
413,-117.0,-128.71927764175098,-105.28072235824902,23.15743221228698
414,-123.4,-142.44938958018807,-104.35061041981194,37.64182071402321
415,-129.13333333333333,-144.21485562215247,-114.0518110445142,29.80126768370023
416,-136.26666666666668,-171.76688667808716,-100.7664466552462,70.14885759741368
417,-127.73333333333333,-141.59566468982013,-113.87100197684654,27.39213187922563
418,-131.93333333333334,-146.36412434781704,-117.50254231884963,28.51541493453828
419,-252.06666666666666,-488.812488831314,-15.320844502019327,467.8125645550316
420,-135.66666666666666,-146.19270273250166,-125.14063060083166,20.799572645182455
421,-131.6,-143.30440786104865,-119.89559213895133,23.128049348500333
422,-137.73333333333332,-148.88597126609432,-126.58069540057234,22.037745397890006
423,-181.26666666666668,-263.19070002802283,-99.34263330531054,161.8828657462618
424,-140.2,-151.765587085065,-128.63441291493498,22.853737841616486
425,-130.66666666666666,-145.46338061617936,-115.86995271715396,29.23848301278452
426,-120.86666666666666,-133.7170762188661,-108.0162571144672,25.392562340618998
427,-122.26666666666667,-133.2884083909604,-111.24492494237295,21.77909293081071
428,-117.86666666666666,-129.76790641036717,-105.96542692296613,23.516991493149987
429,-129.33333333333334,-147.47169917095113,-111.19496749571557,35.84162694719957
430,-127.06666666666666,-142.65215665551824,-111.48117667781509,30.797113861890082
431,-113.33333333333333,-122.07466314148121,-104.59200352518545,17.272971821766966
432,-135.46666666666667,-157.12887235854018,-113.80446097479316,42.804776472829396
433,-114.86666666666666,-126.05812237047795,-103.67521096285537,22.114449775856706
434,-117.53333333333333,-135.25865718536096,-99.80800948130572,35.02545106379391
435,-125.66666666666667,-142.54510478994933,-108.78822854338401,33.35199477625822
436,-115.8,-128.02023281102106,-103.57976718897895,24.14732559380714
437,-117.93333333333334,-129.47714974315656,-106.38951692351013,22.81071872802102
438,-115.13333333333334,-128.1867523955873,-102.07991427107939,25.79371155059999
439,-118.6,-132.04508570444978,-105.15491429555021,26.567649500849715
440,-119.86666666666666,-133.93852232465503,-105.7948110086783,27.806154394705903
441,-123.8,-135.49769569711157,-112.10230430288844,23.114786032609803
442,-123.73333333333333,-133.70426457109383,-113.76240209557284,19.702678892870267
443,-116.73333333333333,-127.80299298750786,-105.6636736791588,21.873779331021474
444,-123.73333333333333,-135.17762497071664,-112.28904169595003,22.614056592207323
445,-129.73333333333332,-144.0488988623236,-115.41776780434304,28.287728002714456
446,-122.46666666666667,-133.19545302721883,-111.73788030611449,21.200209642569313
447,-122.33333333333333,-134.88504392650808,-109.7816227401586,24.802329639684164
448,-120.8,-134.32661939206457,-107.27338060793541,26.728761038751248
449,-125.6,-138.38905632171506,-112.81094367828493,25.271327626383226
450,-120.86666666666666,-132.93600463494778,-108.79732869838553,23.84915558719474
451,-109.33333333333333,-119.85936939916833,-98.80729726749833,20.799572645182455
452,-114.93333333333334,-126.29226816080791,-103.57439850585877,22.44539051911451
453,-124.46666666666667,-139.16868944107628,-109.76464389225704,29.051372122882977
454,-117.86666666666666,-130.6664877024526,-105.06684563088072,25.292598829609336
455,-114.06666666666666,-127.16787080018615,-100.96546253314717,25.888135420604467
456,-125.93333333333334,-139.48424997200203,-112.38241669466464,26.776772687453494
457,-113.8,-124.3414882862378,-103.25851171376219,20.830106416754894
458,-115.6,-126.4505272703424,-104.74947272965758,21.44077113041102
459,-108.6,-115.99347056079438,-101.20652943920561,14.60958589419974
460,-113.46666666666667,-125.60371744761255,-101.32961588572078,23.98295691156998
461,-118.73333333333333,-129.69605122288635,-107.77061544378031,21.662461130310707
462,-120.46666666666667,-133.09188889544055,-107.84144443789279,24.94758950724944
463,-121.73333333333333,-132.9226529816673,-110.54401368499937,22.11022890479025
464,-119.46666666666667,-130.95176371038832,-107.98156962294502,22.69468856117856
465,-126.8,-139.299275826134,-114.300724173866,24.698717915443844
466,-127.13333333333334,-139.71113409028132,-114.55553257638535,24.853884114068677
467,-119.06666666666666,-130.6944827974098,-107.43885053592352,22.97670317710722
468,-118.13333333333334,-129.48234327024625,-106.78432339642042,22.42577881714603
469,-121.06666666666666,-132.8302473561097,-109.30308597722363,23.24497556223471
470,-118.66666666666667,-131.26996170907228,-106.06337162426107,24.904261125803796
471,-119.4,-132.29938792001818,-106.50061207998182,25.489344178826308
472,-137.26666666666668,-150.12982499549838,-124.40350833783498,25.417754075099204
473,-114.73333333333333,-127.1905572604517,-102.27610940621497,24.615622862094895
474,-126.33333333333333,-138.56120163730435,-114.1054650293623,24.162413418825164
475,-130.46666666666667,-144.55549867776813,-116.37783465556521,27.83969987066831
476,-123.8,-134.62121977926293,-112.97878022073708,21.382859178946735
477,-125.8,-137.9614099767347,-113.6385900232653,24.031090972599088
478,-115.8,-126.07575161673776,-105.52424838326223,20.30500759254557
479,-119.93333333333334,-131.15008554565364,-108.71658112101302,22.164435977985594
480,-115.8,-130.05788300321382,-101.54211699678619,28.173746644704533
481,-116.33333333333333,-127.31814461140337,-105.34852205526329,21.706117929181985
482,-115.8,-128.06764471463225,-103.53235528536776,24.241012080081696
483,-123.86666666666666,-137.2175350651115,-110.51579826822184,26.381474981930452
484,-128.4,-139.92506666358162,-116.87493333641841,22.773669006113177
485,-114.2,-126.24573754764177,-102.15426245235824,23.802520874898942
486,-122.26666666666667,-135.1947010267237,-109.33863230660965,25.545949885560244
487,-110.53333333333333,-121.71715839422339,-99.34950827244327,22.099371534553246
488,-112.2,-122.82055580048008,-101.57944419951993,20.986344766696906
489,-124.2,-140.5664368537837,-107.83356314621632,32.34027416911201
490,-114.73333333333333,-126.90914846795954,-102.55751819870713,24.059555736177302
491,-124.33333333333333,-139.84877351877918,-108.81789314788747,30.65869461597404
492,-115.53333333333333,-129.24009435332852,-101.82657231333816,27.084723041268525
493,-113.66666666666667,-125.6747366445021,-101.65859668883124,23.72808930829076
494,-118.8,-132.66077115699795,-104.93922884300204,27.389048906451645
495,-110.33333333333333,-121.8789244559381,-98.78774221072855,22.81422558161659
496,-116.66666666666667,-128.67758002509632,-104.65575330823702,23.73370786221337
497,-122.2,-137.77204615685142,-106.62795384314859,30.770548689723856
498,-121.2,-135.2625503993171,-107.13744960068291,27.78776709273345
499,-112.6,-122.98910937472505,-102.21089062527494,20.529003872570144
500,-116.4,-126.86932776362562,-105.93067223637439,20.68751636454539
501,-111.93333333333334,-119.9487863789151,-103.91788028775157,15.838630692778407
502,-124.2,-132.88555005358518,-115.51444994641483,17.16275036233995
503,-120.06666666666666,-132.67375431931197,-107.45957901402137,24.911755368812443
504,-116.2,-125.1736706821184,-107.2263293178816,17.732080156221567
505,-121.2,-135.6328416606017,-106.7671583393983,28.519467035693356
506,-132.33333333333334,-144.7041846169549,-119.96248204971177,24.44494948973214
507,-120.8,-132.59508248569904,-109.00491751430094,23.3072234868649
508,-109.46666666666667,-117.53604306370238,-101.39729026963096,15.945183877550265
509,-117.0,-127.88069736327185,-106.11930263672815,21.500387593405534
510,-117.13333333333334,-125.2301693610209,-109.03649730564578,15.999444434799047
511,-120.13333333333334,-132.76125998172012,-107.50540668494656,24.952933472617783
512,-144.26666666666668,-194.8127040448533,-93.72062928848007,99.87957192984405
513,-125.33333333333333,-135.13013873857375,-115.5365279280929,19.358604173740307
514,-120.66666666666667,-131.06705480757188,-110.26627852576148,20.551290848887216
515,-118.4,-129.21901062636198,-107.58098937363803,21.378493866500513
516,-116.53333333333333,-124.95067405177703,-108.11599261488963,16.632765521370427
517,-116.6,-131.45789746752735,-101.74210253247264,29.359382373158553
518,-122.4,-135.7801645829439,-109.01983541705609,26.43936459145719
519,-112.53333333333333,-121.82788886590981,-103.23877780075685,18.36615244289221
520,-119.2,-130.90790833202547,-107.49209166797455,23.13496632084574
521,-113.86666666666666,-124.26245717657623,-103.47087615675709,20.54220587527596
522,-116.46666666666667,-126.00419962821351,-106.92913370511982,18.846278736722066
523,-112.33333333333333,-120.56360475678612,-104.10306190988054,16.26311436622423
524,-116.73333333333333,-127.18416192213874,-106.28250474452793,20.650961774750883
525,-114.8,-123.35083305623233,-106.24916694376766,16.896547970912085
526,-116.93333333333334,-128.16833670935682,-105.69832995730985,22.20050049485872
527,-115.26666666666667,-125.40738780984498,-105.12594552348835,20.038185768399515
528,-111.66666666666667,-121.29648381811718,-102.03684951521616,19.028633395199165
529,-116.66666666666667,-127.31045390687468,-106.02287942645866,21.032250368316642
530,-116.86666666666666,-129.44310989700512,-104.2902234363282,24.851201625318286
531,-117.73333333333333,-129.57791410886728,-105.88875255779939,23.40503269716912
532,-115.46666666666667,-124.67077076896396,-106.26256256436938,18.187419339263673
533,-116.73333333333333,-126.26119448852407,-107.2054721781426,18.827167132158312
534,-113.46666666666667,-124.03511504922571,-102.89821828410763,20.883379888216265
535,-113.73333333333333,-121.42929310838798,-106.03737355827869,15.207308184626962
536,-118.13333333333334,-127.64936004230836,-108.61730662435832,18.80378212547205
537,-109.2,-116.31191670992348,-102.08808329007653,14.053232131197909
538,-119.0,-129.8177480507215,-108.1822519492785,21.375999001995986
539,-112.33333333333333,-121.30789187607164,-103.35877479059502,17.733834579382115
540,-120.53333333333333,-134.07340987559743,-106.99325679106924,26.75535252783803
541,-116.93333333333334,-129.14834891859348,-104.71831774807319,24.137016293559476
542,-114.86666666666666,-126.32944297829249,-103.40389035504083,22.65058252868762
543,-110.33333333333333,-118.20737793381474,-102.45928873285192,15.559205920897405
544,-115.73333333333333,-126.90585547837657,-104.5608111882901,22.07703683820715
545,-118.53333333333333,-130.94992144464337,-106.11674522202328,24.535326006031024
546,-122.66666666666667,-135.111823535163,-110.22150979817033,24.591778210523035
547,-168.33333333333334,-274.2082795530932,-62.45838711357351,209.21015484170192
548,-116.0,-130.21927130497355,-101.78072869502644,28.0974494690651
549,-110.33333333333333,-119.15825212637067,-101.50841454029599,17.43814465156454
550,-149.2,-208.27295342916625,-90.12704657083374,116.72885961349348
551,-125.66666666666667,-145.06410289283193,-106.26923044050142,38.32956503217269
552,-110.13333333333334,-118.503890721739,-101.76277594492768,16.540321103963556
553,-118.46666666666667,-130.54872969384016,-106.38460363949318,23.874300455138414
554,-105.13333333333334,-112.1331325600837,-98.13353410658299,13.831686648979419
555,-116.06666666666666,-133.0085124920297,-99.12482084130365,33.4772891508391
556,-122.6,-135.75496035890814,-109.44503964109187,25.994358362280586
557,-116.4,-128.78345034668808,-104.01654965331193,24.469845388423145
558,-124.26666666666667,-138.3125331038207,-110.22080022951262,27.754799384771076
559,-129.73333333333332,-145.96281365544857,-113.50385301121807,32.069646431200674
560,-121.33333333333333,-132.47402370358984,-110.19264296307682,22.01413687206978
561,-117.6,-127.18918857881103,-108.01081142118896,18.948350851723216
562,-124.93333333333334,-142.79931042118676,-107.06735624547991,35.30338353315287
563,-124.46666666666667,-138.35778913524484,-110.57554419808851,27.449023459658612
564,-128.0,-143.1291462048884,-112.8708537951116,29.895373109117294
565,-114.46666666666667,-125.20499717488366,-103.72833615844968,21.21906899203848
566,-131.66666666666666,-145.31700835279847,-118.01632498053483,26.973237765525212
567,-120.8,-130.4467050540586,-111.15329494594138,19.06200409191017
568,-115.06666666666666,-123.88345587648507,-106.24987745684825,17.422080498289773
569,-118.86666666666666,-126.98245878199707,-110.75087455133625,16.036901889773542
570,-132.53333333333333,-168.9899733914342,-96.07669327523246,72.03875500188924
571,-118.2,-127.59383377895664,-108.80616622104337,18.56232744027537
572,-118.8,-129.92924137176973,-107.67075862823026,21.99151351468713
573,-124.86666666666666,-134.41851022888213,-115.3148231044512,18.874556654101546
574,-111.8,-119.43522801522289,-104.1647719847771,15.087301503803344
575,-116.33333333333333,-126.69589477844445,-105.9707718882222,20.476544847431875
576,-122.46666666666667,-136.67977278951184,-108.2535605438215,28.085266995743908
577,-117.53333333333333,-127.01160668132553,-108.05505998534113,18.729181034477246
578,-110.06666666666666,-117.43623577613698,-102.69709755719634,14.562356341685305
579,-110.2,-117.12952326081833,-103.27047673918167,13.692820503217494
580,-118.93333333333334,-130.1774511819061,-107.68921548476058,22.218510801181573
581,-116.8,-128.37296601567635,-105.22703398432364,22.868318696397424
582,-121.53333333333333,-132.10985634387856,-110.9568103227881,20.899335449296522
583,-118.53333333333333,-127.81869949576173,-109.24796717090493,18.347994138021978
584,-125.8,-143.60349516746018,-107.99650483253983,35.179918514213
585,-117.8,-126.61627279271435,-108.98372720728564,17.421060051940962
586,-112.8,-121.67995131117783,-103.92004868882216,17.54688956292064
587,-125.26666666666667,-145.04656756444484,-105.48676576888849,39.08531977894287
588,-112.8,-120.56384344681592,-105.03615655318407,15.341447128612083
589,-117.46666666666667,-127.29340234560419,-107.63993098772914,19.417746751075132
590,-123.33333333333333,-136.27746994388377,-110.38919672278287,25.577768124334504
591,-120.13333333333334,-129.14434515796788,-111.12232150869879,17.805866698616185
592,-125.33333333333333,-141.69399669034553,-108.97266997632113,32.328865670721505
593,-123.13333333333334,-134.03733422461343,-112.22933244205325,21.54643564232583
594,-132.6,-149.60956815181123,-115.59043184818876,33.611109274563766
595,-114.4,-122.19807456577156,-106.60192543422845,15.409088227406578
596,-120.46666666666667,-135.17449490325677,-105.75883843007657,29.062843785302377
597,-113.93333333333334,-120.25270260331357,-107.61396406335311,12.487148949575674
598,-114.0,-122.28678069109,-105.71321930891,16.374777352175915
599,-119.2,-126.95063737594099,-111.44936262405902,15.315351775261318
