episode,mean,ci_lower,ci_upper,std
392,-132.4,-146.3768142229273,-118.42318577707273,27.618351386955258
393,-131.93333333333334,-143.84117050859706,-120.02549615806961,23.530028096503038
394,-136.0,-149.16559880901738,-122.83440119098262,26.015380066414558
395,-124.53333333333333,-136.8380360248219,-112.22863064184477,24.314239083759585
396,-139.8,-153.34806040074454,-126.25193959925548,26.771128727293764
397,-158.66666666666666,-196.8332644967841,-120.50006883654922,75.41765192726582
398,-141.26666666666668,-153.6123734496083,-128.92095988372506,24.395263656884072
399,-133.73333333333332,-144.49326590093148,-122.97340076573518,21.261754918684915
400,-138.33333333333334,-153.6337992860542,-123.03286738061249,30.23390297148036
401,-136.13333333333333,-149.57977351872287,-122.68689314794376,26.57032597132038
402,-134.4,-146.3169146193318,-122.48308538066819,23.547965234106037
403,-134.06666666666666,-146.32632928543092,-121.8070040479024,24.22523936356919
404,-129.8,-142.90085660303683,-116.6991433969632,25.887448696231154
405,-132.8,-150.91343543585504,-114.68656456414497,35.79236417636216
406,-132.13333333333333,-145.7801723443495,-118.48649432231717,26.96631643777515
407,-128.93333333333334,-142.81043682446952,-115.05622984219717,27.42132179324857
408,-130.73333333333332,-143.14386962639824,-118.3227970402684,24.523367541093442
409,-132.66666666666666,-146.58578473153355,-118.74754860179976,27.50434309138993
410,-131.6,-147.31458851725574,-115.88541148274423,31.052214091751974
411,-135.06666666666666,-148.4349161312805,-121.69841720205282,26.415820175712046
412,-132.26666666666668,-147.3511321259593,-117.18220120737405,29.807083423612955
413,-131.8,-147.09213163543774,-116.50786836456228,30.21743426125609
414,-137.73333333333332,-153.76381339730773,-121.7028532693589,31.676419550756606
415,-137.46666666666667,-151.01682730094754,-123.9165060323858,26.775278813778126
416,-130.46666666666667,-146.15849479801273,-114.77483853532061,31.00723929808794
417,-128.93333333333334,-148.60156774466927,-109.2650989219974,38.8646654716366
418,-118.13333333333334,-131.1487653316845,-105.11790133498216,25.718648659851645
419,-143.0,-160.25888545390782,-125.74111454609218,34.10376323320737
420,-141.33333333333334,-154.66731020669184,-127.99935645997485,26.348097127159342
421,-155.0,-169.9862761514957,-140.0137238485043,29.61306018184094
422,-143.8,-156.7157902739244,-130.88420972607562,25.521755425518833
423,-144.8,-158.56683561478252,-131.0331643852175,27.20343115613666
424,-135.26666666666668,-147.1702015839056,-123.36313174942777,23.521526783400397
425,-130.0,-146.23214522688443,-113.76785477311557,32.074912314767126
426,-128.0,-140.77462985765146,-115.22537014234855,25.242820761555155
427,-132.46666666666667,-147.97462206930987,-116.95871126402346,30.643904596002265
428,-128.4,-143.3985754819879,-113.40142451801209,29.637363805394926
429,-137.66666666666666,-156.7051781553231,-118.62815517801022,37.62032547558419
430,-135.46666666666667,-149.6388707567287,-121.29446257660466,28.004444091766736
431,-132.8,-145.5441203593396,-120.05587964066044,25.182533629482162
432,-132.86666666666667,-149.13124658382043,-116.60208674951292,32.139003649079655
433,-128.2,-146.3971337230162,-110.0028662769838,35.95775298875056
434,-128.4,-141.30335814343607,-115.49664185656394,25.497189387590677
435,-128.6,-144.9106338265017,-112.28936617349828,32.23000672251455
436,-123.66666666666667,-137.4092554787959,-109.92407785453744,27.155519185282063
437,-122.6,-136.91596308088748,-108.28403691911251,28.28851356999869
438,-125.2,-141.9224747557159,-108.47752524428411,33.04380930421511
439,-122.46666666666667,-137.9006808738698,-107.03265245946353,30.497795913074697
440,-185.73333333333332,-290.7695797902024,-80.69708687646424,207.5528741201999
441,-147.73333333333332,-168.15370885423926,-127.31295781242737,40.35090526314813
442,-158.8,-225.6725396370671,-91.92746036293292,132.1409348637532
443,-134.2,-147.4331211133277,-120.96687888667226,26.14880494401226
444,-135.86666666666667,-148.19770522315014,-123.53562811018323,24.366279066684665
445,-127.4,-140.52637557828598,-114.27362442171405,25.937874495288415
446,-131.8,-147.02499381353644,-116.5750061864636,30.084769125478317
447,-165.26666666666668,-216.61965302982588,-113.91368030350748,101.4741127359858
448,-126.33333333333333,-142.91787967869598,-109.74878698797069,32.77126112244623
449,-124.0,-137.9990292996812,-110.00097070031877,27.66224864323217
450,-130.2,-145.78410230402193,-114.61589769597803,30.794371780137574
451,-124.4,-139.0472612472245,-109.75273875277551,28.943162692882524
452,-135.13333333333333,-164.06522708963496,-106.20143957703169,57.16976667979521
453,-136.8,-158.2613387011259,-115.33866129887411,42.40786090651905
454,-133.93333333333334,-152.17944126453438,-115.68722540213231,36.05452660747176
455,-121.8,-135.67431440388236,-107.92568559611763,27.415810523613317
456,-135.93333333333334,-150.79888974827878,-121.06777691838789,29.374516544484987
457,-137.86666666666667,-152.29674777421317,-123.43658555912018,28.514012149974423
458,-125.6,-138.77830178909423,-112.42169821090576,26.040481306355815
459,-124.4,-138.45842174799307,-110.34157825200694,27.779608828539445
460,-128.46666666666667,-143.1384640076476,-113.79486932568575,28.991646306402735
461,-128.26666666666668,-149.75127613415225,-106.78205719918111,42.45384421803153
462,-137.2,-169.63387775082646,-104.76612224917353,64.08972876626436
463,-131.86666666666667,-148.98137316570276,-114.75196016763059,33.818863901017664
464,-131.93333333333334,-144.83095631731908,-119.03571034934761,25.48585664420344
465,-136.93333333333334,-150.58842721288096,-123.2782394537857,26.982628156319805
466,-140.6,-150.61421695169201,-130.58578304830797,19.78821197918936
467,-118.06666666666666,-129.59420214449506,-106.53913118883825,22.77854741247172
468,-127.4,-141.13529813776657,-113.66470186223346,27.141112725899802
469,-140.4,-159.20492637109282,-121.59507362890719,37.158758500968965
470,-124.06666666666666,-137.33878130908448,-110.79455202424884,26.225856621959093
471,-121.26666666666667,-133.2545292494503,-109.27880408388305,23.688159254971435
472,-126.86666666666666,-140.30294491679288,-113.43038841654044,26.55024586619784
473,-126.8,-140.24940263687904,-113.35059736312095,26.57617981075033
474,-126.66666666666667,-141.71396072142517,-111.61937261190818,29.733632285492614
475,-127.93333333333334,-139.94680515890082,-115.91986150776586,23.738763423752488
476,-140.8,-160.65548685880054,-120.9445131411995,39.23467853825236
477,-123.2,-137.94415708603844,-108.45584291396156,29.134630024537238
478,-134.6,-149.92180194798684,-119.27819805201315,30.276063152266016
479,-126.73333333333333,-141.25023730281868,-112.216429363848,28.685575159341358
480,-122.06666666666666,-135.11040299119054,-109.02293034214279,25.774578345511085
481,-132.0,-145.497303763674,-118.50269623632597,26.670833007863354
482,-136.46666666666667,-150.27024616593397,-122.66308716739937,27.276037509547134
483,-126.2,-138.48989290975854,-113.91010709024145,24.284974778656863
484,-117.8,-131.05761283020271,-104.54238716979728,26.197200868286163
485,-115.66666666666667,-127.89732725268452,-103.43600608064882,24.16793100140947
486,-126.86666666666666,-141.58145843448895,-112.15187489884438,29.076603805962087
487,-123.8,-139.04740593456256,-108.55259406543745,30.129055743584136
488,-126.8,-142.7693698811193,-110.8306301188807,31.555665101531297
489,-122.13333333333334,-135.73254683564593,-108.53411983102073,26.872207865293756
490,-136.26666666666668,-159.6968190058436,-112.83651432748978,46.2982601064974
491,-122.6,-139.4502253674345,-105.74977463256549,33.296246034650814
492,-114.4,-127.85143365510821,-100.9485663448918,26.58019312696329
493,-120.06666666666666,-135.3289211518458,-104.80441218148754,30.15839665646848
494,-118.26666666666667,-132.37439112186155,-104.15894221147178,27.87703156523106
495,-116.4,-127.40675690655517,-105.39324309344484,21.74948275247023
496,-123.86666666666666,-138.89034095809134,-108.84299237524198,29.68695935180219
497,-118.26666666666667,-131.41210567177552,-105.12122766155782,25.9755440537612
498,-118.4,-132.84419381389398,-103.95580618610602,28.541899025818164
499,-125.2,-138.69376136343507,-111.70623863656492,26.663833182796502
500,-125.26666666666667,-138.78225804080168,-111.75107529253167,26.70696954396403
501,-126.13333333333334,-140.99130740987752,-111.27535925678914,29.35953375348836
502,-119.93333333333334,-132.30252831177938,-107.56413835488729,24.441676610976497
503,-127.8,-141.7552978773097,-113.84470212269031,27.57583483172661
504,-132.86666666666667,-147.14210216083455,-118.5912311724988,28.20843057590329
505,-126.33333333333333,-141.61146500115382,-111.05520166551284,30.18977015848617
506,-127.13333333333334,-139.89842565981903,-114.36824100684765,25.22397448636691
507,-124.6,-136.26202745094807,-112.9379725490519,23.044305153334523
508,-124.13333333333334,-137.71621556278888,-110.55045110387779,26.83993707560102
509,-134.4,-152.4847576041262,-116.31524239587382,35.73569643927483
510,-128.26666666666668,-141.1245145414228,-115.40881879191056,25.407260554591257
511,-122.53333333333333,-135.24481160619686,-109.8218550604698,25.118032477794824
512,-124.0,-139.33427753614612,-108.66572246385388,30.300715063069607
513,-120.06666666666666,-129.96714241131502,-110.1661909220183,19.563457999262017
514,-123.93333333333334,-135.6065797623518,-112.26008690431486,23.06647398763457
515,-125.13333333333334,-137.9144660206334,-112.35220064603327,25.255670430398176
516,-126.6,-138.49109742809486,-114.70890257190513,23.496950156704735
517,-134.2,-149.64986222736124,-118.75013777263872,30.52911178967817
518,-130.0,-142.05678829539607,-117.94321170460393,23.82435728409058
519,-121.53333333333333,-133.30619938169184,-109.76046728497482,23.263323542052674
520,-129.13333333333333,-141.48650591248764,-116.780160754179,24.410016159127977
521,-132.46666666666667,-146.42278016152912,-118.51055317180423,27.577446501725927
522,-122.06666666666666,-133.04805793519876,-111.08527539813458,21.6993599495981
523,-129.13333333333333,-143.442218338941,-114.82444832772566,28.274527208936473
524,-126.46666666666667,-138.32190962745238,-114.61142370588095,23.42610130222744
525,-128.33333333333334,-141.46993728029236,-115.19672938637433,25.958085873619847
526,-125.06666666666666,-137.3749765413152,-112.75835679201813,24.321366920650018
527,-120.2,-130.60290503016665,-109.79709496983335,20.556264252047356
528,-117.93333333333334,-129.50816793130363,-106.35849873536303,22.872011037267555
529,-124.2,-138.19561389070796,-110.20438610929205,27.655499754418948
530,-130.26666666666668,-141.97788003834756,-118.5554532949858,23.141497118572275
531,-130.13333333333333,-144.00108296625797,-116.26558370040868,27.40283845800569
532,-113.0,-123.08252314100439,-102.91747685899561,19.9231858228882
533,-122.66666666666667,-135.7394296889599,-109.59390364437344,25.831935446049897
534,-127.0,-140.48211549506317,-113.51788450493683,26.640820808175814
535,-138.53333333333333,-157.14667654886716,-119.9199901177995,36.78018790357415
536,-122.2,-132.23873826511857,-112.16126173488145,19.83666638660169
537,-120.93333333333334,-132.29377117570414,-109.57289549096254,22.44836049445235
538,-123.13333333333334,-135.1856836570638,-111.08098300960287,23.81558779921718
539,-119.86666666666666,-132.55663589407587,-107.17669743925745,25.075530347775743
540,-121.2,-133.36421751422316,-109.03578248577685,24.036638700117784
541,-119.2,-132.60107548586222,-105.79892451413777,26.480684784700465
542,-126.8,-141.84562977375452,-111.75437022624547,29.730343646404986
543,-111.0,-120.20064075063374,-101.79935924936626,18.18057571512336
544,-119.4,-129.86932776362562,-108.93067223637439,20.68751636454539
545,-123.53333333333333,-138.18533417862304,-108.88133248804363,28.952528195114304
546,-117.93333333333334,-129.8239521366558,-106.04271453001087,23.496004388453418
547,-118.6,-131.94310777725923,-105.25689222274077,26.366139902028387
548,-122.86666666666666,-135.77275914241596,-109.96057419091737,25.502592460811158
549,-118.6,-129.89008394024498,-107.30991605975501,22.30934034584319
550,-126.4,-142.6529585081199,-110.14704149188012,32.11603960640228
551,-120.46666666666667,-133.74572626746226,-107.18760706587108,26.239579942437256
552,-114.33333333333333,-124.26686508377522,-104.39980158289144,19.62877706045104
553,-133.73333333333332,-148.71900184892712,-118.74766481773952,29.61185948606102
554,-125.46666666666667,-137.58259784532257,-113.35073548801078,23.941224325882377
555,-130.6,-141.71020179034667,-119.48979820965333,21.9538910750084
556,-112.86666666666666,-123.35239868124158,-102.38093465209174,20.719931359817668
557,-111.66666666666667,-122.31526514165301,-101.01806819168033,21.04175742554684
558,-124.73333333333333,-139.8313752215803,-109.6352914450864,29.833910608939995
559,-122.66666666666667,-134.73289202385152,-110.60044130948184,23.843005030593122
560,-119.06666666666666,-130.00755866632318,-108.12577466701013,21.61933291189984
561,-123.46666666666667,-136.17142727455314,-110.7619060587802,25.10475829178383
562,-119.8,-131.40243480960402,-108.19756519039598,22.926549384211018
563,-129.0,-141.5276560191176,-116.4723439808824,24.75479751482528
564,-129.86666666666667,-141.26671243135715,-118.46662090197621,22.526626220739068
565,-125.26666666666667,-137.73211143625687,-112.80122189707646,24.631867344740407
566,-115.2,-125.06200120327175,-105.33799879672826,19.487431847218865
567,-126.8,-137.71078403130488,-115.88921596869511,21.559839207811052
568,-124.33333333333333,-137.60313218190225,-111.06353448476439,26.221280585729513
569,-117.06666666666666,-125.41393860780164,-108.71939472553169,16.49430878279603
570,-125.53333333333333,-137.70269631736159,-113.36397034930508,24.04680620974205
571,-119.2,-129.27608615374928,-109.12391384625073,19.910466259399016
572,-126.33333333333333,-140.54860157769858,-112.11806508896807,28.089539373621317
573,-125.4,-138.00753907786924,-112.79246092213077,24.91264739043203
574,-118.86666666666666,-130.41698902355992,-107.3163443097734,22.82357455692591
575,-118.0,-127.8893174239232,-108.1106825760768,19.54140902459868
576,-121.33333333333333,-135.37579575325154,-107.29087091341513,27.748073006166674
577,-140.13333333333333,-156.1833989439065,-124.08326772276016,31.715120824125655
578,-120.13333333333334,-128.99146686468515,-111.27519980198153,17.503777370105638
579,-121.06666666666666,-133.1961186270505,-108.93721470628283,23.967941551627295
580,-121.2,-132.43155820593623,-109.96844179406378,22.193692797729717
581,-121.93333333333334,-132.16957463423918,-111.6970920324275,20.226934737841248
582,-121.26666666666667,-133.10980587012926,-109.42352746320408,23.402184133585095
583,-125.26666666666667,-141.65006442758892,-108.8832689057444,32.3737891236448
584,-119.93333333333334,-133.0032227136921,-106.86344395297458,25.826257095358507
585,-120.6,-130.0330111982689,-111.16698880173108,18.639742487491613
586,-124.2,-137.24993061539664,-111.15006938460336,25.786818338057913
587,-122.13333333333334,-133.58716917278193,-110.67949749388475,22.632916049172472
588,-120.26666666666667,-135.17236799100462,-105.36096534232871,29.45384336362385
589,-134.66666666666666,-146.84135993377396,-122.49197339955934,24.057338912597036
590,-121.53333333333333,-133.47610464271324,-109.59056202395341,23.59905836162866
591,-119.6,-129.69234010084435,-109.50765989915564,19.942584252465043
592,-118.93333333333334,-131.25273560839582,-106.61393105827085,24.343285635993258
593,-126.8,-142.80781329226448,-110.7921867077355,31.63162973986639
594,-125.4,-135.93597995442286,-114.86402004557716,20.819221887476967
595,-125.66666666666667,-137.89313859047624,-113.4401947428571,24.159654154993376
596,-121.4,-134.0291885126832,-108.77081148731682,24.95542693149795
597,-121.06666666666666,-136.18166194263657,-105.95167139069676,29.867410705017974
598,-121.93333333333334,-133.95390915487707,-109.91275751178962,23.752801004419577
599,-126.46666666666667,-141.02397331214098,-111.90936002119237,28.765411328345174
